gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,0,1,1,1.4456604880349857,1,0,0,0,0,0,0,0,1,-1.508734382843389,-0.4418009678831576,0,1,0,1,0,0,0
1,0,1,1,0.346605647392948,1,1,0,1,1,1,1,1,1,1.4778589006673868,0.9456504173559703,1,0,1,0,0,0,0
1,0,0,0,0.26519417771576004,0,0,1,1,0,1,0,0,0,-0.7786782468740883,-0.26277498269101207,0,0,1,0,0,0,0
0,0,1,0,-0.4675090493789317,1,0,0,0,0,0,1,0,0,-0.3472814392558651,-0.5150787608417073,0,0,0,0,0,0,0
0,0,0,0,0.18378270803857208,1,0,0,0,0,0,0,0,1,0.18366847781271725,0.11107339815140953,1,0,0,0,0,0,1
1,0,0,0,1.1200146093262338,1,0,0,1,1,0,1,1,1,1.1460152024995227,1.5981299271126381,1,0,0,1,0,1,0
1,0,1,1,0.14307697319997809,1,1,1,1,1,1,1,1,1,0.913724613782018,0.47395204950901826,0,0,0,1,1,0,0
1,0,1,1,0.1023712383613841,1,0,1,0,1,1,1,1,1,1.3783057912170276,0.6393755701399959,1,0,0,0,0,1,0
1,0,1,1,1.6084834273893616,1,1,1,1,0,1,1,0,0,1.1460152024995227,2.1729437521168307,1,0,0,1,0,0,0
0,0,1,0,1.6084834273893616,1,1,1,1,1,1,1,1,1,0.8141715043316587,1.7354709402624948,0,0,0,1,0,0,0
0,0,1,0,-1.0373893371192475,1,0,0,0,0,0,0,0,1,0.15048410799593087,-0.8108226677522615,1,0,0,0,0,1,0
1,1,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,1,0.18366847781271725,-0.9780013451008092,1,0,0,0,0,0,1
0,0,0,0,1.3642490183577978,1,0,0,0,0,0,0,0,0,-1.508734382843389,-0.4589137458794656,0,1,0,1,0,0,0
0,0,0,0,-0.06045170099299184,1,0,0,0,1,1,1,1,0,1.1460152024995227,0.3554789710730396,1,0,0,1,0,0,0
0,0,0,0,-1.0373893371192475,1,1,0,0,0,0,1,1,1,0.9469089835988044,-0.730085458744039,1,0,0,0,0,1,0
1,1,0,0,-1.2409180113122174,1,0,0,0,0,0,0,0,1,0.18366847781271725,-0.9582558320281461,1,0,0,0,0,0,0
1,0,0,0,0.8757802002946699,1,1,0,1,1,0,1,0,1,0.9800933534155908,1.2383228000107769,1,0,1,0,0,0,0
0,0,0,0,-1.2816237461508113,1,1,0,0,0,0,0,0,1,-1.342812533759457,-0.9981856473528649,0,1,0,0,0,0,1
0,0,1,1,1.5677776925507676,1,0,0,1,0,1,1,1,1,0.28322158726307645,1.2528028429307299,0,0,0,1,1,0,0
0,0,0,0,-1.1595065416350294,1,0,0,0,0,0,0,0,0,-1.4755500130266026,-0.9766849775626316,0,1,0,0,0,0,1
1,0,0,0,-1.2002122764736234,1,0,0,0,0,0,1,0,1,0.48232780616379484,-0.9016520278865118,1,0,0,0,0,1,0
1,0,0,1,-0.6303319887333076,1,0,0,0,0,0,1,1,1,-0.015437741088001118,-0.5291200145822678,0,0,0,0,0,0,1
0,0,0,0,0.7943687306174818,1,1,1,0,0,1,1,1,1,0.48232780616379484,0.8416573818399447,0,0,0,1,1,0,0
1,0,1,1,-1.2409180113122174,1,0,0,0,0,0,0,0,0,-1.4755500130266026,-0.9951141230971172,0,1,1,0,0,0,1
1,0,1,0,-0.7524491932490895,1,0,1,1,0,1,1,1,0,1.3451214214002412,-0.4172287738371768,1,0,1,0,0,0,1
1,0,1,1,-0.9152721326034655,1,1,1,1,0,0,1,0,0,0.18366847781271725,-0.7120951023889459,0,0,1,0,0,1,0
0,0,0,0,-1.2409180113122174,1,0,0,0,0,0,0,0,0,-1.4755500130266026,-0.9929201772001547,0,1,0,0,0,0,1
0,0,1,1,0.9978974048104517,1,0,1,1,0,1,0,0,0,-0.1813595901719331,0.530994642830045,0,0,1,0,0,0,1
0,1,1,0,-0.7931549280876836,1,0,0,0,0,0,0,0,0,0.18366847781271725,-0.6361845743540411,1,0,0,0,0,0,0
0,1,0,0,1.2828375486806096,1,1,0,0,1,1,1,1,0,1.245568311949882,1.9259054441188455,1,0,1,0,0,1,0
1,0,0,0,0.9978974048104517,0,0,1,0,1,1,0,0,1,-0.7786782468740883,-0.01793062058998947,0,0,1,0,1,0,0
1,0,1,1,1.5677776925507676,1,0,0,0,1,0,0,0,0,0.3827746967134356,1.3765413915194187,1,0,0,1,0,1,0
0,0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,1,0.18366847781271725,-0.9780013451008092,1,0,0,0,0,0,1
1,0,0,0,-1.2816237461508113,1,1,0,0,0,0,0,0,1,0.34959032689664926,-0.9758073992038466,1,0,0,0,0,1,0
0,0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,0,-0.679125137423729,-0.9894098637650145,0,0,0,0,0,0,1
1,1,1,0,0.8350744654560759,1,1,0,0,0,0,1,1,1,1.013277723232377,1.192249936174563,1,0,1,0,1,0,0
1,0,0,0,-1.2816237461508113,1,1,0,0,0,0,0,1,1,-0.14817522035514671,-0.9823892368947343,0,0,0,0,0,1,0
0,1,1,0,1.1200146093262338,1,0,0,1,1,0,1,1,1,1.07964646286595,1.565659527837592,1,0,1,0,0,1,0
1,0,1,0,-1.2816237461508113,1,0,0,0,0,0,0,0,1,-0.6459407676069426,-0.9889710745856221,0,0,0,0,0,1,0
1,0,0,1,-0.6710377235719016,1,0,0,0,0,0,1,0,1,0.5486965457973676,-0.43302518429530734,1,0,0,0,0,1,0
1,0,0,0,1.5270719577121736,1,0,0,0,0,0,0,0,0,-1.508734382843389,-0.4203002980929244,0,1,1,0,0,0,0
1,0,1,0,1.3642490183577978,1,1,1,1,0,1,0,0,0,0.8141715043316587,1.57926199239876,1,0,1,0,0,1,0
1,0,0,0,-0.30468611002455576,1,0,1,1,0,0,0,0,1,0.48232780616379484,-0.12455639118237027,1,0,0,0,0,0,0
1,0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,0,-1.508734382843389,-1.0003795932498274,0,1,0,0,0,0,1
0,0,0,0,0.18378270803857208,1,1,1,1,1,1,0,0,0,0.08411536836235807,0.06324537759762554,0,0,1,0,0,1,0
0,0,0,1,-1.2816237461508113,1,0,0,0,0,0,0,0,1,-1.508734382843389,-1.0003795932498274,0,1,0,0,0,0,1
1,0,0,0,-1.1595065416350294,1,0,0,0,0,0,0,1,1,0.48232780616379484,-0.8696204177908583,1,0,0,0,0,1,0
1,0,0,0,-1.2002122764736234,1,0,0,0,0,0,0,0,0,-0.679125137423729,-0.9551843077723985,0,0,0,0,0,1,0
1,0,0,0,-0.1418631706701798,1,1,1,0,0,0,0,1,1,0.050930998545571676,-0.16975167665979918,0,0,0,0,0,1,0
0,0,1,0,1.1607203441648277,1,1,1,0,1,1,0,1,0,0.34959032689664926,1.0663174416889116,0,0,0,1,1,0,0
1,1,1,0,1.6084834273893616,1,1,1,1,1,1,1,1,1,1.7101494893848914,2.6231414501735495,1,0,0,1,1,0,0
0,0,1,1,1.4456604880349857,1,0,1,1,1,0,1,1,1,1.2787526817666683,2.095278067364356,1,0,0,1,1,0,0
0,0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,0,-1.4755500130266026,-0.9999408040704348,0,1,0,0,0,0,1
0,0,1,1,0.7536629957788878,1,0,0,0,0,0,0,0,0,-1.508734382843389,-0.5321915388380154,0,1,0,1,1,0,0
1,0,0,0,-0.9966836022806536,1,1,1,0,0,1,1,1,1,1.2787526817666683,-0.6370621527128262,1,0,0,0,0,0,0
0,0,0,0,1.4863662228735797,1,1,1,1,1,0,1,1,1,1.5110432704841732,2.251487015228091,1,0,0,1,1,0,0
0,0,0,0,-0.7524491932490895,1,0,0,0,0,0,0,0,0,-1.508734382843389,-0.8665488935351108,0,1,1,0,0,0,1
1,0,1,0,1.2014260790034217,1,1,0,0,1,0,1,1,1,1.2123839421330955,1.6959799141171685,1,0,0,0,0,1,0
1,1,0,0,0.7129572609402939,1,1,1,1,0,0,0,0,1,0.6150652854309404,0.7960233071831232,1,0,0,0,0,1,0
1,0,1,0,1.5677776925507676,1,0,1,1,1,1,1,1,1,0.6482496552477268,1.644202790948852,0,0,1,0,0,0,0
0,0,0,0,0.22448844287716607,1,0,0,0,1,1,0,1,1,-0.08180648072157391,0.024193140631691836,0,0,1,0,0,0,1
0,1,1,0,1.0386031396490458,1,1,0,0,1,0,1,1,1,1.1128308326827363,1.5415261229710038,1,0,0,0,0,1,0
1,0,0,0,0.631545791263106,1,1,0,0,0,0,0,0,0,-1.342812533759457,-0.5115684474065673,0,1,1,0,0,0,0
0,0,0,0,-1.2409180113122174,0,0,0,1,1,1,0,0,1,-0.8118626166908747,-0.9749298208450616,0,0,0,0,1,0,0
0,0,1,1,-0.1418631706701798,1,0,1,0,0,0,0,1,1,-0.14817522035514671,-0.20397723265241524,0,0,0,0,0,0,1
1,0,1,1,1.3642490183577978,1,0,1,1,0,1,0,0,1,-0.2145439599887195,0.6630701858271916,0,0,0,1,1,0,0
0,0,1,0,1.3642490183577978,1,1,0,1,0,1,1,1,1,1.3119370515834547,2.014540858356133,1,0,1,0,0,1,0
0,0,1,1,0.8757802002946699,0,0,0,0,1,1,0,1,0,-0.6127563977901562,0.054908383189167784,0,0,0,1,1,0,0
1,0,1,1,1.3642490183577978,1,0,1,0,0,0,1,0,1,-0.1813595901719331,0.7446849731941991,0,0,0,1,0,1,0
0,0,0,0,-0.5896262538947137,1,0,0,0,0,0,0,0,0,-1.4755500130266026,-0.8327621267218872,0,1,1,0,0,0,1
1,0,0,0,-1.2409180113122174,0,0,0,0,0,0,0,1,1,-1.0109688355915931,-0.9815116585359493,0,0,0,0,0,1,0
0,0,0,0,-1.2002122764736234,1,0,0,0,0,0,0,0,0,-1.508734382843389,-0.9819504477153418,0,1,1,0,0,0,1
0,1,0,0,-1.2816237461508113,0,0,0,0,0,0,0,0,1,-1.3096281639426706,-0.9977468581734723,0,0,0,0,0,1,0
1,0,1,1,-1.2816237461508113,1,0,0,0,0,0,0,0,1,-1.508734382843389,-1.0003795932498274,0,1,0,0,0,0,1
0,0,1,0,0.6722515261016999,1,0,0,1,0,0,1,0,1,0.6814340250645132,0.8767605161913458,1,0,0,0,1,0,0
1,0,1,1,1.6084834273893616,1,1,1,0,1,1,1,1,1,0.6814340250645132,1.6722852984299728,0,0,0,1,1,0,0
0,0,1,1,-1.2409180113122174,1,0,0,0,0,0,0,0,1,-0.679125137423729,-0.9692255615129589,0,0,0,0,0,1,0
0,0,1,0,-0.8745663977648716,1,0,0,0,0,0,0,0,1,-1.4755500130266026,-0.9279793786500626,0,1,1,0,0,0,1
1,0,1,1,-1.2002122764736234,1,0,0,0,0,0,0,0,0,-1.508734382843389,-0.9850219719710894,0,1,0,0,0,0,1
1,0,1,1,0.020959768684196134,1,1,0,1,1,1,0,0,0,0.7809871345148723,0.2585065624272941,1,0,0,0,1,0,0
0,0,0,1,-0.9966836022806536,0,0,0,0,0,0,0,0,0,-1.3096281639426706,-0.9143769140888948,0,0,0,0,0,0,1
1,0,0,0,1.2421318138420157,1,1,1,1,1,0,1,0,0,1.1128308326827363,1.7196745298043643,1,0,0,1,1,0,0
1,0,0,1,-0.8745663977648716,1,0,0,0,0,0,0,0,0,-1.4755500130266026,-0.9117441790125397,0,1,0,0,1,0,0
1,0,1,1,0.14307697319997809,0,0,1,0,1,1,0,0,0,-0.8118626166908747,-0.3299097271380666,0,0,0,1,1,0,0
0,0,1,1,-0.9966836022806536,1,0,0,0,1,0,1,1,1,0.9800933534155908,-0.6756756004993674,1,0,0,0,0,1,0
1,1,0,0,-0.9152721326034655,0,0,0,0,0,0,0,1,1,-1.0109688355915931,-0.8643549476381481,0,0,0,0,0,1,0
1,0,0,0,-1.2002122764736234,1,1,0,0,0,0,0,0,1,0.34959032689664926,-0.8902435092223064,1,0,0,0,1,0,0
1,0,0,0,-0.1418631706701798,1,0,1,1,1,0,0,1,1,0.11729973817914446,-0.1443019042550334,0,0,0,0,0,0,0
1,0,1,1,1.2828375486806096,1,1,0,1,0,0,0,0,1,-0.3804658090726515,0.4827278330968685,0,0,1,0,0,0,0
0,0,1,1,0.7129572609402939,1,1,1,1,1,0,1,1,1,1.4446745308506004,1.374347445622456,1,0,1,0,0,1,0
0,1,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,1,0.15048410799593087,-0.9784401342802017,1,0,0,0,0,1,0
1,0,1,0,-1.0373893371192475,1,0,0,0,1,0,0,0,1,0.34959032689664926,-0.7910771546795984,1,0,0,0,0,0,0
1,0,0,0,-0.7524491932490895,1,0,0,1,0,0,0,0,0,-0.44683454870622424,-0.6897168542399278,0,0,1,0,1,0,0
0,0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,0,0.18366847781271725,-0.9780013451008092,1,0,0,0,0,0,1
1,1,0,0,-1.2002122764736234,1,0,0,0,0,0,0,0,1,0.18366847781271725,-0.9056011305010444,1,0,0,0,0,1,0
1,0,0,0,-1.2002122764736234,1,1,0,0,0,1,1,0,0,-0.015437741088001118,-0.9323672704439878,0,0,0,0,0,1,0
1,0,0,0,-1.2409180113122174,1,1,0,0,0,0,0,0,1,0.34959032689664926,-0.9459697350051557,1,0,0,0,0,1,0
0,0,1,0,0.14307697319997809,0,0,1,0,1,0,0,0,0,-0.9777844657748066,-0.43083123839834475,0,0,1,0,0,0,1
1,0,1,1,1.4456604880349857,1,1,0,1,0,1,1,1,1,1.2787526817666683,2.0799204460856178,1,0,0,1,1,0,0
0,1,0,0,0.020959768684196134,1,1,0,1,1,0,0,0,1,0.6150652854309404,0.18303482357178175,1,0,0,0,1,0,0
1,0,0,0,-0.9559778674420595,1,1,0,0,1,0,1,1,0,1.1128308326827363,-0.603714175078995,1,0,0,0,1,0,0
0,1,1,0,-0.019745966154397852,1,1,0,0,0,0,0,1,1,0.6814340250645132,0.15056442429673575,1,0,0,0,0,1,0
0,0,1,0,-0.4268033145403377,1,0,1,0,0,1,0,0,1,-0.3472814392558651,-0.5032314529981095,0,0,0,0,0,1,0
1,0,1,0,-0.5489205190561197,1,1,0,1,0,0,0,1,1,0.8141715043316587,-0.2978781170424131,1,0,0,0,0,1,0
0,0,1,1,1.4049547531963917,1,0,1,0,1,1,0,0,1,-0.14817522035514671,0.7258170384803211,0,0,0,1,0,0,0
1,0,1,1,0.346605647392948,1,0,0,0,0,0,0,0,0,-1.508734382843389,-0.6559300874267042,0,1,0,1,0,0,0
1,0,0,0,-1.2002122764736234,1,0,0,0,0,1,0,1,0,0.6814340250645132,-0.8893659308635214,1,0,0,0,0,1,0
0,0,0,0,0.7943687306174818,1,0,0,0,0,0,0,0,0,-1.508734382843389,-0.5589576787809587,0,1,0,1,0,0,1
1,0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,1,1,0.5486965457973676,-0.9731746641274915,1,0,0,0,0,1,0
1,0,1,1,-1.2409180113122174,1,0,0,0,0,0,1,1,0,0.01774662872878528,-0.9499188376196883,0,0,0,0,0,0,1
1,0,0,0,-1.2409180113122174,1,0,0,1,0,0,1,0,1,0.747802764698086,-0.9284181678294552,1,0,0,0,0,0,0
0,0,1,1,-0.9966836022806536,1,0,0,0,0,0,0,0,1,-1.508734382843389,-0.9420206323906231,0,1,0,0,0,0,1
1,1,1,0,0.387311382231542,1,1,0,1,1,0,1,0,1,1.013277723232377,0.7157248873542933,1,0,0,0,0,1,0
1,1,1,0,-0.7931549280876836,1,0,0,0,0,0,0,0,1,0.18366847781271725,-0.6067856993347427,1,0,0,0,0,1,0
1,0,0,0,-0.9966836022806536,1,1,1,0,0,1,0,1,0,0.21685284762950366,-0.7616782796603,0,0,0,0,0,1,0
1,0,1,0,0.8350744654560759,1,0,0,0,0,0,0,0,0,-1.508734382843389,-0.5743153000596967,0,1,1,0,1,0,0
1,0,0,0,-0.7117434584104956,1,0,0,1,0,0,1,0,1,0.6150652854309404,-0.5128848149447448,1,0,0,0,0,0,0
1,0,0,0,0.26519417771576004,0,0,0,0,1,0,1,1,1,-0.48001891852301065,-0.1263115478999403,0,0,0,0,0,1,0
0,1,1,0,-0.22327464034736777,0,0,0,0,0,0,0,1,0,-0.9446000959580202,-0.5558861545252112,0,0,0,0,0,0,0
1,0,0,0,-1.2816237461508113,1,1,0,1,0,0,1,1,1,1.1791995723163091,-0.9648376697190337,1,0,0,0,1,0,0
1,0,0,0,0.5501343215859179,1,0,0,0,0,0,0,0,1,-1.4423656432098162,-0.5975711265674999,0,1,0,1,0,1,0
0,0,1,0,-0.6303319887333076,1,1,0,1,0,0,0,0,1,0.5155121759805812,-0.422494243989887,1,0,0,0,0,0,0
0,0,1,1,0.7536629957788878,1,0,0,0,0,0,0,0,0,-1.508734382843389,-0.5712437758039491,0,1,1,0,0,0,1
1,0,0,0,-0.9559778674420595,1,0,0,0,1,0,0,1,1,0.6814340250645132,-0.666022238552732,1,0,0,0,1,0,0
1,1,0,0,0.5094285867473239,1,1,0,0,1,0,1,1,1,1.1791995723163091,0.947844363252933,1,0,1,0,0,0,0
0,0,1,1,1.4863662228735797,1,1,0,1,1,0,1,1,1,1.3451214214002412,2.1931280543688865,1,0,0,1,0,1,0
1,0,1,1,0.9978974048104517,1,0,0,0,0,0,0,0,0,-1.508734382843389,-0.45057675147100784,0,1,0,1,0,0,0
1,0,0,1,-0.4268033145403377,0,0,0,0,1,0,1,1,1,-0.5132032883397971,-0.5563249437046036,0,0,1,0,1,0,0
0,0,0,0,-1.2816237461508113,1,0,0,0,0,0,1,0,1,0.5155121759805812,-0.9736134533068841,1,0,0,0,0,1,0
0,0,0,0,-0.9152721326034655,1,0,1,0,0,0,0,0,1,-0.44683454870622424,-0.778791057656608,0,0,0,0,0,0,1
0,0,0,0,-0.019745966154397852,1,0,0,0,0,0,0,0,1,-1.4755500130266026,-0.7393000315112818,0,1,0,1,0,0,0
1,0,1,1,-0.6710377235719016,1,1,0,1,0,0,0,0,1,0.48232780616379484,-0.45277069736797043,1,0,0,0,1,0,0
1,0,1,1,0.9978974048104517,1,0,0,1,0,0,1,1,1,1.013277723232377,1.4199815202792776,1,0,1,0,0,1,0
1,0,0,0,-0.5896262538947137,1,0,0,0,0,0,0,0,0,-1.508734382843389,-0.8371500185158123,0,1,0,0,0,0,1
1,0,1,1,0.346605647392948,1,0,0,1,0,1,0,1,1,0.050930998545571676,0.18830029372449192,0,0,1,0,0,0,0
0,0,0,0,-0.7524491932490895,1,0,0,0,1,0,0,0,0,0.3827746967134356,-0.5185890742768474,1,0,0,0,0,1,0
1,0,0,0,-0.9559778674420595,1,1,0,0,0,0,1,1,1,0.9800933534155908,-0.6186330071783406,1,0,0,0,0,1,0
1,1,0,0,-0.7931549280876836,1,1,1,0,0,0,1,1,1,1.1791995723163091,-0.4347803410128774,1,0,0,0,0,1,0
0,0,0,0,-1.2816237461508113,1,1,0,0,0,0,0,0,1,0.34959032689664926,-0.9758073992038466,1,0,0,0,0,1,0
0,0,1,0,1.4456604880349857,1,0,0,1,0,1,1,1,1,1.1791995723163091,1.9548655299587514,1,0,1,0,0,1,0
1,0,1,1,0.631545791263106,1,0,0,0,0,0,0,0,0,-1.4755500130266026,-0.5580801004221737,0,1,0,1,0,0,0
0,1,0,0,-0.7931549280876836,1,1,0,1,1,0,1,1,1,1.3783057912170276,-0.4102081469668966,1,0,0,0,0,1,0
0,0,0,0,-1.2409180113122174,1,0,1,0,1,0,0,0,1,-0.31409706943907867,-0.9591334103869311,0,0,0,0,0,0,1
1,0,0,0,-0.019745966154397852,1,1,1,0,0,0,1,1,0,0.31640595707986285,-0.007399680284569142,0,0,1,0,0,0,1
1,0,1,0,0.7536629957788878,1,0,1,1,0,1,0,0,1,-0.14817522035514671,0.37127538153117007,0,0,1,0,0,0,0
1,0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,0,0.15048410799593087,-0.9784401342802017,1,0,0,0,0,0,1
1,0,0,0,-0.30468611002455576,1,0,0,0,0,0,0,0,0,-1.508734382843389,-0.7774746901184305,0,1,1,0,1,0,0
1,0,1,1,-0.7524491932490895,1,0,0,0,0,0,0,0,0,-1.5419187526601754,-0.8968253469131942,0,1,0,1,0,0,1
1,0,1,0,-0.10115743583158582,1,0,0,1,1,1,0,1,0,0.18366847781271725,-0.04425797135354028,0,0,1,0,0,0,0
1,0,1,1,1.6084834273893616,1,1,1,1,1,1,1,1,0,1.7433338592016778,2.7955855976748074,1,0,0,1,1,0,0
1,0,1,0,0.9571916699718578,1,1,0,0,0,0,1,0,1,0.6814340250645132,1.1422279697238165,1,0,0,0,0,0,0
0,0,1,0,1.6084834273893616,1,1,1,1,1,0,1,0,1,1.07964646286595,2.112829634540056,1,0,0,1,1,0,0
0,0,1,1,0.8350744654560759,1,0,0,0,0,0,0,0,1,-1.508734382843389,-0.521660598532595,0,1,0,1,0,0,1
0,0,0,1,-1.2002122764736234,1,0,1,0,1,0,0,0,0,-0.31409706943907867,-0.9398266864936605,0,0,0,0,0,0,1
0,0,0,0,0.26519417771576004,1,1,0,0,0,0,0,0,0,0.34959032689664926,0.3151103665689283,1,0,0,0,0,1,0
0,0,1,0,0.30589991255435406,1,1,0,1,0,0,1,1,1,1.2123839421330955,0.7960233071831232,1,0,0,0,0,1,0
0,0,0,1,1.1200146093262338,1,0,0,0,0,0,0,0,0,-1.508734382843389,-0.4869962533605865,0,1,0,1,0,0,1
1,0,0,0,1.4456604880349857,1,1,0,1,1,0,1,1,1,0.5155121759805812,1.3300297385038122,0,0,0,1,0,1,0
0,0,1,1,0.7943687306174818,1,0,1,1,1,0,1,1,0,0.48232780616379484,0.7534607567820494,0,0,0,1,0,1,0
0,0,0,1,-0.38609757970174374,0,0,1,1,0,1,0,0,0,-0.8118626166908747,-0.5931832347735748,0,0,1,0,0,0,0
0,0,1,0,1.1607203441648277,1,0,1,1,0,1,1,1,1,0.5486965457973676,1.0742156469179769,0,0,0,1,0,0,1
1,0,1,1,1.4049547531963917,1,0,0,0,0,0,0,0,1,-1.508734382843389,-0.4066978335317565,0,1,0,1,0,0,0
0,0,1,0,1.3642490183577978,1,0,1,1,1,1,1,1,1,0.6814340250645132,1.4463088710428285,0,0,0,1,0,0,0
0,0,1,1,-0.9966836022806536,1,1,0,0,0,0,0,0,0,-1.342812533759457,-0.9196423842416049,0,1,1,0,0,0,1
1,0,1,1,0.1023712383613841,1,1,1,1,0,0,0,0,1,-0.1813595901719331,-0.07146290047587613,0,0,0,0,1,0,0
0,0,1,0,1.2014260790034217,0,0,1,1,0,1,0,0,1,-0.8782313563244474,0.020244038017159214,0,0,0,1,1,0,0
1,0,0,0,-1.2816237461508113,1,0,1,1,0,1,0,0,1,0.6150652854309404,-0.9722970857687065,1,0,0,0,0,0,1
0,0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,1,-1.4755500130266026,-0.9999408040704348,0,1,0,0,0,0,1
1,0,1,1,0.346605647392948,1,0,0,0,0,0,0,0,0,-1.508734382843389,-0.6699713411672646,0,1,0,1,0,0,0
0,1,1,0,1.6084834273893616,1,1,0,1,0,0,1,1,0,1.1128308326827363,2.0316536363524413,1,0,0,1,0,0,0
0,0,0,0,-1.1188008067964355,1,1,0,0,1,0,1,0,1,0.913724613782018,-0.810383878572869,1,0,0,0,0,1,0
1,0,1,1,1.5677776925507676,1,1,1,1,1,1,1,1,0,1.6437807497513186,2.5454757654210747,1,0,0,1,0,0,0
0,1,0,0,-1.2816237461508113,1,1,0,0,0,0,0,0,1,0.28322158726307645,-0.9766849775626316,1,0,0,0,0,1,0
0,0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,1,-0.7123095072405154,-0.989848652944407,0,0,0,0,0,0,0
1,0,0,1,1.2014260790034217,1,1,0,0,0,0,0,0,0,-1.2764437941258842,-0.28997991181334787,0,1,0,1,0,0,0
1,0,1,1,0.590840056424512,1,0,0,0,0,0,0,0,1,-1.4423656432098162,-0.5519370519106785,0,1,0,1,0,0,0
1,1,0,0,-0.6710377235719016,1,0,0,0,0,1,1,1,1,0.9800933534155908,-0.3457061375961971,1,0,0,0,0,1,0
1,0,1,0,1.1607203441648277,1,1,0,0,0,1,1,1,0,1.2123839421330955,1.7920747444041292,1,0,1,0,0,0,0
0,0,1,0,-0.38609757970174374,1,0,0,0,0,0,0,0,0,-1.508734382843389,-0.7954650464735236,0,1,1,0,1,0,0
1,0,0,0,-0.8338606629262776,1,0,0,0,1,1,0,1,1,0.8141715043316587,-0.5282424362234828,1,0,0,0,0,1,0
0,0,1,0,-0.22327464034736777,1,1,1,0,0,1,1,1,0,0.5155121759805812,-0.0416252362771852,0,0,1,0,0,0,1
1,0,1,0,0.22448844287716607,1,0,0,0,0,0,0,0,1,-1.4755500130266026,-0.651542195632779,0,1,1,0,1,0,0
1,0,0,0,-0.1418631706701798,1,0,0,0,0,0,0,0,0,-1.4755500130266026,-0.7458818692021695,0,1,1,0,0,0,1
1,0,1,0,1.2828375486806096,1,1,0,0,0,0,0,0,0,-1.3096281639426706,-0.25663193417951685,0,1,0,1,0,0,1
1,0,0,0,0.7536629957788878,1,0,0,0,0,0,0,0,0,-1.4755500130266026,-0.5611516246779212,0,1,0,1,0,0,0
0,0,0,0,0.7536629957788878,1,1,1,0,0,1,0,0,0,-0.1813595901719331,0.3265188852331337,0,0,1,0,1,0,0
0,0,0,0,-0.22327464034736777,1,1,0,0,0,0,0,0,0,-0.5132032883397971,-0.4422397570625501,0,0,0,0,0,0,1
0,0,0,0,-1.1188008067964355,1,0,0,0,1,1,1,0,1,-0.04862211090478751,-0.8691816286114659,0,0,0,0,1,0,0
1,0,1,1,1.6084834273893616,1,1,1,1,0,0,1,0,1,1.013277723232377,1.993917766924685,1,0,0,1,0,1,0
1,0,1,0,0.7536629957788878,1,1,0,1,0,1,1,1,1,0.44914343634700843,0.7245006709421435,0,0,1,0,1,0,0
1,0,0,0,-0.7524491932490895,1,0,0,0,0,0,1,1,1,0.8141715043316587,-0.5133236041241374,1,0,0,0,0,0,1
0,0,0,0,-0.4268033145403377,1,0,1,0,0,1,0,0,0,-0.31409706943907867,-0.4589137458794656,0,0,0,0,0,0,1
0,0,1,1,0.346605647392948,1,1,0,0,1,1,1,1,1,1.245568311949882,0.8399022251223746,1,0,1,0,0,1,0
1,0,0,0,0.387311382231542,1,0,0,0,0,0,0,0,1,-1.4755500130266026,-0.6383785202510037,0,1,0,1,0,0,0
1,0,0,0,-1.1595065416350294,1,0,0,0,0,0,0,0,1,0.18366847781271725,-0.8911210875810915,1,0,0,0,0,1,0
1,0,1,1,1.6084834273893616,1,1,1,1,0,1,0,0,1,0.8473558741484452,1.8710567966947813,1,0,0,1,0,0,0
1,0,0,1,-1.1595065416350294,1,0,0,0,0,0,0,0,1,-1.4755500130266026,-0.9714195074099214,0,1,0,0,0,0,0
1,1,1,0,-0.5082147842175256,1,0,0,1,0,0,0,1,1,-0.14817522035514671,-0.45628101080311056,0,0,0,0,0,1,0
1,0,0,0,-0.4268033145403377,1,0,0,1,1,0,1,0,0,0.01774662872878528,-0.37642138015367305,0,0,1,0,0,0,0
0,0,0,0,0.18378270803857208,1,1,0,1,0,1,1,1,1,1.3119370515834547,0.6490289320866311,1,0,1,0,1,0,0
1,0,0,0,-1.2816237461508113,1,0,1,0,0,0,0,0,0,-0.5132032883397971,-0.987215917868052,0,0,0,0,0,0,0
0,1,0,0,-0.5082147842175256,1,1,0,0,1,0,1,1,1,1.1128308326827363,-0.2004669192172751,1,0,0,0,0,1,0
